origin,destination,count,number_of_carriers,carriers/0,air_time,delay,carriers/1,carriers/2,carriers/3,carriers/4,carriers/5,carriers/6,carriers/7,carriers/8
MEM,MSP,153,2,9E,99.54248366,-4.725490196,NW,,,,,,,
MEM,MFE,57,1,9E,118.0701754,9.877192982,,,,,,,,
MEM,BFM,88,1,9E,50.85227273,2.897727273,,,,,,,,
MEM,MLI,31,1,9E,62.09677419,0.870967742,,,,,,,,
MEM,MGM,88,1,9E,45.71590909,-2.738636364,,,,,,,,
MEM,BNA,92,1,9E,33.90217391,-1.010869565,,,,,,,,
MEM,MSY,86,1,NW,57.79069767,7.593023256,,,,,,,,
MEM,JFK,88,1,NW,113.4659091,6.909090909,,,,,,,,
MEM,EWR,76,1,XE,114.6973684,32.46052632,,,,,,,,
MEM,OKC,61,1,9E,68.01639344,13.86885246,,,,,,,,
MEM,OMA,93,1,9E,77.65591398,10.03225806,,,,,,,,
MEM,MCO,91,1,NW,92.82417582,11.31868132,,,,,,,,
MEM,PFN,93,1,9E,60.62365591,3.440860215,,,,,,,,
MEM,PNS,93,1,9E,55.65591398,-0.096774194,,,,,,,,
MEM,PHL,59,1,9E,100.1355932,5.101694915,,,,,,,,
MEM,PHX,302,2,NW,86.35099338,5.410596026,YV,,,,,,,
MEM,PIT,73,1,9E,83.05479452,2.643835616,,,,,,,,
MEM,SLC,45,2,NW,186.2,10.95555556,OO,,,,,,,
MEM,SAN,15,1,NW,216.7333333,-10.53333333,,,,,,,,
MEM,SFO,20,1,NW,254.85,2.75,,,,,,,,
MEM,SEA,20,1,NW,259.5,-19.35,,,,,,,,
MEM,SHV,90,1,9E,47.52222222,13.78888889,,,,,,,,
MEM,SGF,75,1,9E,45.37333333,3.72,,,,,,,,
MEM,STL,89,1,9E,44.49438202,-0.730337079,,,,,,,,
MEM,TLH,93,1,9E,65.74193548,1.333333333,,,,,,,,
MEM,TPA,74,1,NW,88.63513514,12.87837838,,,,,,,,
MEM,TUL,90,1,9E,55.31111111,2.688888889,,,,,,,,
MEM,VPS,74,1,9E,58.39189189,-3.635135135,,,,,,,,
MEM,JAN,92,1,9E,36.04347826,2,,,,,,,,
MEM,DCA,83,1,NW,85.14457831,-2.469879518,,,,,,,,
MEM,PBI,15,1,NW,110.2,7.266666667,,,,,,,,
MEM,ICT,73,1,9E,71.80821918,9.164383562,,,,,,,,
MIA,MSP,74,2,AA,199.8783784,2.608108108,NW,,,,,,,
MIA,BNA,66,2,AA,112.6818182,5.181818182,MQ,,,,,,,
MIA,MSY,93,1,AA,103.4086022,9.193548387,,,,,,,,
MIA,JFK,596,2,AA,135.2567114,7.134228188,DL,,,,,,,
MIA,EWR,243,2,AA,141.3168724,13.19753086,CO,,,,,,,
MIA,ORF,62,1,MQ,110.8064516,12.77419355,,,,,,,,
MIA,MCO,217,1,AA,36.31797235,18.19815668,,,,,,,,
MIA,PHL,201,2,AA,129.5074627,11.46766169,US,,,,,,,
MIA,PHX,243,1,AA,75.1563786,4.452674897,,,,,,,,
MIA,PIT,31,1,MQ,132.0322581,8.322580645,,,,,,,,
MIA,RIC,31,1,MQ,103.7741935,2.419354839,,,,,,,,
MIA,SFO,93,1,AA,352.8494624,24.79569892,,,,,,,,
MIA,SIG,217,1,AA,124.2534562,18.49308756,,,,,,,,
MIA,SAV,31,1,MQ,63.5483871,18.09677419,,,,,,,,
MIA,SEA,31,1,AS,372.7096774,-13.51612903,,,,,,,,
MIA,STL,62,1,AA,144.7419355,12.62903226,,,,,,,,
MIA,TLH,93,1,MQ,62.47311828,19.46236559,,,,,,,,
MIA,TPA,186,1,AA,37.90322581,4.677419355,,,,,,,,
MIA,DCA,341,1,AA,108.4985337,11.06158358,,,,,,,,
MWC,MSP,321,3,FL,52.8317757,10.88785047,NW,OO,,,,,,
MWC,BNA,13,1,OO,63.69230769,65.07692308,,,,,,,,
MWC,JFK,118,2,FL,96.11016949,19.31355932,OH,,,,,,,
MWC,EWR,143,2,OO,98.33566434,28.44055944,XE,,,,,,,
MWC,OMA,30,1,OO,65.73333333,29.16666667,,,,,,,,
MWC,MCO,213,3,F9,142.6103286,22.22065728,FL,WN,,,,,,
MWC,PHL,67,1,OO,93.32835821,26.95522388,,,,,,,,
MWC,PHX,378,4,F9,114.2777778,4.544973545,FL,US,WN,,,,,
MWC,PIT,83,2,FL,62.90361446,4.530120482,OO,,,,,,,
MWC,SFO,31,1,FL,257.516129,38.51612903,,,,,,,,
MWC,SEA,31,1,FL,233.9032258,28,,,,,,,,
MWC,STL,88,2,FL,56.61363636,12.22727273,OO,,,,,,,
MWC,TPA,91,3,F9,145.5274725,18.24175824,FL,WN,,,,,,
MWC,DCA,59,1,FL,78.05084746,8.186440678,,,,,,,,
MSP,MOT,21,1,9E,53.33333333,21.28571429,,,,,,,,
MSP,BNA,104,1,9E,94.74038462,10.61538462,,,,,,,,
MSP,MSY,27,1,NW,138.7777778,6.37037037,,,,,,,,
MSP,JFK,279,1,NW,122.5555556,7.329749104,,,,,,,,
MSP,EWR,224,2,NW,121.5401786,27.31696429,XE,,,,,,,
MSP,OKC,59,1,9E,98.15254237,9.050847458,,,,,,,,
MSP,OMA,133,3,9E,47.36842105,11.4962406,NW,OH,,,,,,
MSP,MCO,175,2,FL,164.2057143,19.14285714,NW,,,,,,,
MSP,PSP,15,1,NW,191.7333333,0,,,,,,,,
MSP,PHL,223,2,NW,116.793722,3.856502242,US,,,,,,,
MSP,PHX,514,2,NW,121.1031128,3.23540856,US,,,,,,,
MSP,PIR,1,1,9E,63,-6,,,,,,,,
MSP,PIT,72,1,9E,91.5,8.75,,,,,,,,
MSP,PDX,121,1,NW,195.5454545,3.743801653,,,,,,,,
MSP,RAP,49,1,9E,58.42857143,4.367346939,,,,,,,,
MSP,RSI,3,1,9E,14.66666667,-5.333333333,,,,,,,,
MSP,SAC,60,1,NW,205.55,-0.8,,,,,,,,
MSP,MBS,30,1,9E,64.73333333,3.5,,,,,,,,
MSP,SLC,118,1,NW,145.5508475,5.822033898,,,,,,,,
MSP,SAN,86,1,NW,208.0232558,-3.593023256,,,,,,,,
MSP,SFO,198,2,NW,221.1262626,10.93939394,UA,,,,,,,
MSP,SJC,29,1,NW,218.2413793,6.379310345,,,,,,,,
MSP,SIG,4,1,NW,286,7.75,,,,,,,,
MSP,SNA,60,1,NW,209.2833333,2.816666667,,,,,,,,
MSP,SEA,258,2,AS,193.127907,0.11627907,NW,,,,,,,
MSP,FSD,79,2,9E,36.40506329,10.84810127,NW,,,,,,,
MSP,SBN,31,1,9E,58.09677419,18.35483871,,,,,,,,
MSP,GEG,58,1,NW,162.3275862,-1.775862069,,,,,,,,
MSP,SGF,10,1,9E,79,-12,,,,,,,,
MSP,STL,66,2,9E,66.66666667,21.56060606,NW,,,,,,,
MSP,TPA,101,1,NW,165.2376238,15.93069307,,,,,,,,
MSP,TVC,31,1,9E,50.77419355,3.612903226,,,,,,,,
MSP,TUS,23,1,NW,179.3043478,-3.130434783,,,,,,,,
MSP,TUL,57,2,9E,87.33333333,14.70175439,OH,,,,,,,
MSP,DCA,134,1,NW,109.5447761,6.246268657,,,,,,,,
MSP,ALO,31,1,9E,31.29032258,8.838709677,,,,,,,,
MSP,ICT,58,1,9E,78.56896552,9.396551724,,,,,,,,
MSO,SLC,129,1,OO,62.96899225,30.17829457,,,,,,,,
MOD,SFO,141,1,OO,21.14184397,10.84397163,,,,,,,,
MLI,MCO,17,1,FL,137.1176471,22.58823529,,,,,,,,
MRY,PHX,295,1,YV,55.57288136,3.752542373,,,,,,,,
MRY,SFO,178,1,OO,21.40449438,12.93258427,,,,,,,,
MTJ,EWR,2,1,CO,121.5,83,,,,,,,,
MTJ,SLC,13,1,OO,49.84615385,18.69230769,,,,,,,,
MWH,SEA,54,1,OO,37.33333333,2.314814815,,,,,,,,
BNA,MSY,88,1,WN,78.03409091,13.70454545,,,,,,,,
BNA,JFK,215,3,AA,101.6604651,6.31627907,MQ,OH,,,,,,
BNA,EWR,145,1,XE,94.92413793,22.92413793,,,,,,,,
BNA,ORF,31,1,WN,76.41935484,23.19354839,,,,,,,,
BNA,OAK,1,1,WN,264,-5,,,,,,,,
BNA,ONT,31,1,WN,250.6129032,14.38709677,,,,,,,,
BNA,MCO,123,1,WN,87.02439024,6.617886179,,,,,,,,
BNA,PHL,60,1,WN,85.9,19.13333333,,,,,,,,
BNA,PHX,274,1,WN,82.17518248,1.708029197,,,,,,,,
BNA,PVD,31,1,WN,104.0322581,14.64516129,,,,,,,,
BNA,SLC,31,1,OO,204.6774194,24.19354839,,,,,,,,
BNA,SAT,57,1,WN,132.8245614,7.561403509,,,,,,,,
BNA,SAN,31,1,WN,237.9032258,10.09677419,,,,,,,,
BNA,STL,31,1,MQ,50.67741935,3.322580645,,,,,,,,
BNA,TPA,120,1,WN,86.79166667,9.441666667,,,,,,,,
BNA,DCA,207,3,MQ,70.57487923,7.333333333,XE,YV,,,,,,
MSY,JFK,136,2,B6,133.4411765,3.198529412,NW,,,,,,,
MSY,EWR,78,2,CO,135.6410256,10.24358974,XE,,,,,,,
MSY,MCO,124,1,WN,77.30645161,5.491935484,,,,,,,,
MSY,PHL,50,1,US,129.16,4.92,,,,,,,,
MSY,PHX,243,1,WN,63.33744856,6.144032922,,,,,,,,
MSY,SLC,31,1,OO,204.3870968,21.38709677,,,,,,,,
MSY,TPA,93,1,WN,68.09677419,9.376344086,,,,,,,,
MSY,DCA,62,2,UA,106.2419355,-1.64516129,US,,,,,,,
JFK,PHF,60,1,FL,47.56666667,7.516666667,,,,,,,,
JFK,ORF,88,1,OH,54.06818182,12.02272727,,,,,,,,
JFK,OAK,83,1,B6,351.4578313,9.734939759,,,,,,,,
JFK,MCO,645,4,AA,139.0868217,12.97364341,B6,DL,FL,,,,,
JFK,PHL,31,1,OH,30.96774194,-8.419354839,,,,,,,,
JFK,PHX,384,3,B6,155.5260417,2.192708333,DL,US,,,,,,
JFK,PIT,211,3,B6,69.72037915,7.578199052,MQ,OH,,,,,,
JFK,PSE,31,1,B6,185.2903226,0.806451613,,,,,,,,
JFK,PWM,195,2,B6,46.35897436,5.261538462,OH,,,,,,,
JFK,PDX,57,2,B6,316,-6.052631579,DL,,,,,,,
JFK,RIC,188,2,B6,56.35106383,8.489361702,OH,,,,,,,
JFK,ROC,236,2,B6,50.8220339,13.64830508,OH,,,,,,,
JFK,SAC,26,1,B6,333.3461538,-12,,,,,,,,
JFK,SLC,153,2,B6,273.0457516,-4.346405229,DL,,,,,,,
JFK,SAN,129,3,AA,323.3410853,2.310077519,B6,DL,,,,,,
JFK,SFO,537,4,AA,346.3351955,0.108007449,B6,DL,UA,,,,,
JFK,SJC,31,1,B6,360.9677419,1.64516129,,,,,,,,
JFK,SIG,308,3,AA,182.762987,9.668831169,B6,DL,,,,,,
JFK,SAV,50,1,OH,108.2,-2.52,,,,,,,,
JFK,SEA,144,3,AA,327.8819444,-14.04861111,B6,DL,,,,,,
JFK,STL,144,2,AA,137.3472222,-2.166666667,OH,,,,,,,
JFK,SYR,203,2,B6,44.61576355,8.561576355,OH,,,,,,,
JFK,TPA,356,4,AA,149.9353933,13.22752809,B6,DL,NW,,,,,
JFK,DCA,1013,6,B6,45.64856861,6.244817374,MQ,OH,UA,US,YV,,,
JFK,PBI,394,2,B6,146.2284264,17.69543147,NW,,,,,,,
EWR,ORF,64,1,XE,49.4375,10.40625,,,,,,,,
EWR,OKC,30,1,XE,195.0666667,51.46666667,,,,,,,,
EWR,OMA,79,1,XE,157.2405063,20.75949367,,,,,,,,
EWR,MCO,395,2,B6,141.0962025,23.62531646,CO,,,,,,,
EWR,PHX,425,2,CO,173.4635294,4.701176471,US,,,,,,,
EWR,PIT,7,1,XE,59.57142857,-12.57142857,,,,,,,,
EWR,PDX,60,1,CO,326.6333333,2.366666667,,,,,,,,
EWR,PVD,34,1,XE,29.41176471,-3.147058824,,,,,,,,
EWR,RIC,136,1,XE,51.77941176,15.91176471,,,,,,,,
EWR,ROC,57,1,XE,45.87719298,21.03508772,,,,,,,,
EWR,SLC,51,1,DL,271.7254902,-0.549019608,,,,,,,,
EWR,SAT,55,1,CO,242.9818182,7.890909091,,,,,,,,
EWR,SAN,104,1,CO,322.0769231,7.240384615,,,,,,,,
EWR,SFO,228,2,CO,343.0701754,4.399122807,UA,,,,,,,
EWR,SIG,109,1,CO,188.9633028,12.08256881,,,,,,,,
EWR,SNA,81,1,CO,343.4814815,10.55555556,,,,,,,,
EWR,SAV,69,1,XE,109.7391304,19.62318841,,,,,,,,
EWR,SEA,168,2,AS,328.1369048,-2.511904762,CO,,,,,,,
EWR,STL,135,1,XE,140.5259259,18.21481481,,,,,,,,
EWR,SYR,53,1,XE,37.45283019,24.86792453,,,,,,,,
EWR,TPA,201,2,B6,151.2039801,19,CO,,,,,,,
EWR,TUL,27,1,XE,190.0740741,27.88888889,,,,,,,,
EWR,DCA,259,3,CO,38.17760618,12.55598456,XE,YV,,,,,,
EWR,PBI,226,2,B6,147.0707965,16.49557522,CO,,,,,,,
PHF,MCO,31,1,FL,102.2580645,18.03225806,,,,,,,,
ORF,MCO,62,1,WN,104.6129032,11.16129032,,,,,,,,
ORF,STL,1,1,MQ,141,15,,,,,,,,
ORF,TPA,31,1,WN,117.4193548,20.67741935,,,,,,,,
ORF,DCA,31,1,YV,32.35483871,12.48387097,,,,,,,,
OAK,ONT,279,1,WN,53.84946237,3.985663082,,,,,,,,
OAK,PHX,530,3,US,70.26226415,1.347169811,WN,YV,,,,,,
OAK,PDX,167,1,WN,81.51497006,4.413173653,,,,,,,,
OAK,RNO,87,1,WN,32.37931034,15.27586207,,,,,,,,
OAK,SLC,269,3,DL,82.76579926,9.910780669,OO,WN,,,,,,
OAK,SAN,359,1,WN,65.27855153,5.075208914,,,,,,,,
OAK,SNA,233,1,WN,62.83261803,1.506437768,,,,,,,,
OAK,SEA,346,2,AS,99.5867052,-2.904624277,WN,,,,,,,
OAK,GEG,62,1,WN,99.35483871,9.532258065,,,,,,,,
OAK,DCA,51,1,B6,256.5294118,4.607843137,,,,,,,,
OKC,PHX,275,1,WN,62.17818182,2.741818182,,,,,,,,
OKC,SLC,58,1,OO,132.4310345,20.36206897,,,,,,,,
OKC,STL,56,1,WN,62.07142857,4.107142857,,,,,,,,
OKC,DCA,29,1,YV,117.8275862,18,,,,,,,,
OMA,PHX,331,3,US,80.40785498,4.619335347,WN,YV,,,,,,
OMA,SLC,44,1,OO,127.6363636,34.36363636,,,,,,,,
OMA,STL,79,1,WN,49.44303797,11.92405063,,,,,,,,
ONT,PHX,597,3,US,47.96649916,1.743718593,WN,YV,,,,,,
ONT,SAC,283,1,WN,63.69611307,4.961130742,,,,,,,,
ONT,SLC,118,1,OO,85.93220339,5.279661017,,,,,,,,
ONT,SFO,124,1,OO,63.42741935,10.30645161,,,,,,,,
ONT,SJC,172,1,WN,54.44186047,6.901162791,,,,,,,,
ONT,SEA,90,1,AS,143.4333333,-10.64444444,,,,,,,,
MCO,PHL,504,3,FL,109.3630952,6.537698413,US,WN,,,,,,
MCO,PHX,313,2,US,115.5942492,4.380191693,WN,,,,,,,
MCO,PIT,144,2,FL,110,4.555555556,WN,,,,,,,
MCO,PSE,31,1,B6,138.6774194,21.29032258,,,,,,,,
MCO,PWM,29,2,B6,144.0689655,7.482758621,FL,,,,,,,
MCO,POU,31,1,B6,126.6774194,2.516129032,,,,,,,,
MCO,PVD,128,1,WN,127.6640625,-2.5625,,,,,,,,
MCO,RIC,60,2,B6,81.86666667,2.3,FL,,,,,,,
MCO,ROC,56,2,B6,128.9285714,4.607142857,FL,,,,,,,
MCO,SLC,56,1,DL,273.9464286,-1.142857143,,,,,,,,
MCO,SAT,32,1,WN,162.6875,7.90625,,,,,,,,
MCO,SFO,31,1,UA,342.0645161,-5.774193548,,,,,,,,
MCO,SIG,278,2,B6,136.7302158,13.9352518,FL,,,,,,,
MCO,SEA,62,1,AS,353.0322581,-14.32258065,,,,,,,,
MCO,STL,140,3,AA,131.1285714,0.792857143,FL,WN,,,,,,
MCO,SYR,31,1,B6,132.3225806,19.29032258,,,,,,,,
MCO,JAN,31,1,WN,95.87096774,10.48387097,,,,,,,,
MCO,DCA,503,5,B6,92.33996024,0.994035785,FL,UA,US,WN,,,,
MCO,HPN,152,2,B6,126.3815789,5.677631579,FL,,,,,,,
PSP,PHX,365,1,YV,43.82739726,5.446575342,,,,,,,,
PSP,PDX,30,1,AS,127.9,-11.8,,,,,,,,
PSP,SLC,56,1,OO,81.51785714,6,,,,,,,,
PSP,SFO,154,2,AS,72.23376623,13.79220779,OO,,,,,,,
PSP,SEA,93,1,AS,148.2580645,-3.655913978,,,,,,,,
PSC,SLC,145,1,OO,74.56551724,11.6137931,,,,,,,,
PSC,SFO,62,1,OO,96.01612903,14.32258065,,,,,,,,
PSG,WRG,29,1,AS,12.48275862,13.65517241,,,,,,,,
PHL,PHX,455,2,US,167.7846154,5.582417582,WN,,,,,,,
PHL,PIT,203,2,US,48.97536946,11.66502463,WN,,,,,,,
PHL,PVD,208,2,US,40.59615385,9.692307692,WN,,,,,,,
PHL,SLC,50,1,DL,254,5.9,,,,,,,,
PHL,SAN,71,1,US,308.8169014,10.18309859,,,,,,,,
PHL,SFO,173,2,UA,336.4971098,13.36416185,US,,,,,,,
PHL,SIG,137,2,AA,183.7007299,20.64963504,US,,,,,,,
PHL,SEA,74,1,US,309.0135135,2.891891892,,,,,,,,
PHL,STL,62,1,WN,127.3387097,16.58064516,,,,,,,,
PHL,SYR,27,1,US,41.07407407,-5.740740741,,,,,,,,
PHL,TPA,260,2,US,136.35,20.98846154,WN,,,,,,,
PHL,DCA,54,1,US,27.14814815,2.388888889,,,,,,,,
PHL,PBI,171,2,US,131.1461988,12.39181287,WN,,,,,,,
PHX,PIT,100,2,US,201.11,-4.78,WN,,,,,,,
PHX,PDX,332,3,AS,150.9126506,2.996987952,US,WN,,,,,,
PHX,PVD,31,1,WN,245.516129,0.870967742,,,,,,,,
PHX,RNO,195,2,US,88.6,4.374358974,WN,,,,,,,
PHX,SAC,325,2,US,105.3107692,7.021538462,WN,,,,,,,
PHX,SLC,587,5,DL,77.32708688,5.669505963,OO,US,WN,YV,,,,
PHX,SAT,212,3,US,100.2028302,2.924528302,WN,YV,,,,,,
PHX,SAN,526,2,US,50.87452471,8.009505703,WN,,,,,,,
PHX,SFO,430,4,OO,105.5651163,10.45348837,UA,US,WN,,,,,
PHX,SJC,320,2,US,98.403125,7.38125,WN,,,,,,,
PHX,SBP,91,1,YV,82.36263736,13.56043956,,,,,,,,
PHX,SNA,455,3,US,57.37362637,4.997802198,WN,YV,,,,,,
PHX,SBA,128,1,YV,69.1640625,8.9765625,,,,,,,,
PHX,SEA,397,3,AS,162.4937028,-4.246851385,US,WN,,,,,,
PHX,GEG,73,1,US,147.4246575,-2.849315068,,,,,,,,
PHX,STL,173,2,US,147.2023121,-4.300578035,WN,,,,,,,
PHX,TPA,101,2,US,201.3762376,-0.792079208,WN,,,,,,,
PHX,TEX,23,1,YV,87.39130435,5.826086957,,,,,,,,
PHX,TUS,322,2,US,22.8447205,4.139751553,YV,,,,,,,
PHX,TUL,62,1,WN,109.8387097,10.69354839,,,,,,,,
PHX,DCA,142,2,UA,211.7464789,-4.943661972,US,,,,,,,
PHX,YUM,212,1,YV,43.58018868,3.080188679,,,,,,,,
PIT,SFO,31,1,UA,302.1935484,7.709677419,,,,,,,,
PIT,TPA,92,2,FL,128.8586957,17.4673913,WN,,,,,,,
PIT,DCA,31,2,XE,36.19354839,16.87096774,YV,,,,,,,
PIH,SLC,119,1,OO,37.31092437,10.52941176,,,,,,,,
PWM,DCA,32,1,YV,72.0625,16.4375,,,,,,,,
PDX,RNO,63,1,WN,56.6031746,10.68253968,,,,,,,,
PDX,SAC,176,1,WN,67.54545455,7.028409091,,,,,,,,
PDX,SLC,234,3,DL,84.7008547,10.39316239,OO,WN,,,,,,
PDX,SAN,93,1,AS,120.5483871,-4.720430108,,,,,,,,
PDX,SFO,184,2,OO,83.15217391,-0.298913043,UA,,,,,,,
PDX,SJC,139,2,AS,85.63309353,2.143884892,WN,,,,,,,
PDX,SNA,118,1,AS,118.9830508,-7.042372881,,,,,,,,
PDX,SEA,255,1,OO,38.80392157,1.376470588,,,,,,,,
PDX,GEG,88,1,WN,44.14772727,7.318181818,,,,,,,,
PDX,DCA,31,1,UA,245.6129032,-9.774193548,,,,,,,,
PVD,TPA,66,1,WN,174.7424242,20.92424242,,,,,,,,
PVD,DCA,62,2,US,64.08064516,-3.677419355,YV,,,,,,,
RAP,SLC,54,1,OO,79.92592593,14.11111111,,,,,,,,
RDD,SFO,119,1,OO,52.21008403,4.672268908,,,,,,,,
RNO,SLC,166,3,DL,62.68072289,14.12048193,OO,WN,,,,,,
RNO,SAN,61,1,WN,66.57377049,4.68852459,,,,,,,,
RNO,SFO,149,2,OO,44.36912752,13.17449664,UA,,,,,,,
RNO,SJC,89,1,WN,40.88764045,5.101123596,,,,,,,,
RNO,SEA,31,1,WN,84.51612903,15.06451613,,,,,,,,
ROA,DCA,72,1,YV,33.52777778,9.791666667,,,,,,,,
ROC,TPA,31,1,FL,154.9032258,10.38709677,,,,,,,,
ROC,DCA,51,2,XE,50.52941176,4.058823529,YV,,,,,,,
RKS,SLC,62,1,OO,49.22580645,22.61290323,,,,,,,,
SAC,SLC,139,2,DL,75.1942446,9.294964029,OO,,,,,,,
SAC,SAN,351,1,WN,67.2962963,6.783475783,,,,,,,,
SAC,SFO,188,1,OO,27.69148936,14.37234043,,,,,,,,
SAC,SNA,201,1,WN,66.19402985,0.970149254,,,,,,,,
SAC,SEA,239,2,AS,92.21338912,-0.108786611,WN,,,,,,,
SAC,DCA,31,1,UA,252.6774194,-9.225806452,,,,,,,,
SLC,SAT,29,1,OO,131.4827586,6.896551724,,,,,,,,
SLC,SAN,175,2,DL,88.06285714,10.32,OO,,,,,,,
SLC,SFO,250,1,OO,99.144,23.62,,,,,,,,
SLC,SJC,117,1,OO,93.82905983,15.58974359,,,,,,,,
SLC,SNA,170,2,DL,85.02941176,9.194117647,OO,,,,,,,
SLC,SBA,52,1,OO,95.96153846,3.115384615,,,,,,,,
SLC,SEA,329,3,DL,103.6869301,4.480243161,OO,WN,,,,,,
SLC,GEG,190,3,DL,82.42631579,14.24736842,OO,WN,,,,,,
SLC,SGU,198,1,OO,58.75757576,11.87373737,,,,,,,,
SLC,STL,54,1,OO,138.7592593,28.74074074,,,,,,,,
SLC,TPA,15,1,DL,220.0666667,8.066666667,,,,,,,,
SLC,TUS,88,1,OO,82.06818182,13.86363636,,,,,,,,
SLC,TUL,32,1,OO,105.78125,14.46875,,,,,,,,
SLC,TWF,122,1,OO,41.63934426,20.46721311,,,,,,,,
SLC,DCA,60,1,DL,196.15,5.333333333,,,,,,,,
SAT,HRL,51,1,WN,41.39215686,9.568627451,,,,,,,,
SAT,SAN,57,1,WN,170.9122807,7.122807018,,,,,,,,
SAT,SFO,31,1,OO,214.8387097,15.77419355,,,,,,,,
SAT,TPA,31,1,WN,115.1612903,1.129032258,,,,,,,,
SAT,DCA,16,1,YV,155.125,-4.1875,,,,,,,,
SAN,SFO,501,3,OO,71.41317365,10.34730539,UA,WN,,,,,,
SAN,SJC,286,1,WN,64.84615385,12.97552448,,,,,,,,
SAN,SEA,188,1,AS,153.6755319,-10.34574468,,,,,,,,
SAN,TUS,93,1,WN,52.41935484,3.559139785,,,,,,,,
SAN,DCA,92,1,UA,226.0326087,-19.01086957,,,,,,,,
SFO,SBP,151,1,OO,44.81456954,5.443708609,,,,,,,,
SFO,SNA,370,3,OO,61.07027027,9.1,UA,WN,,,,,,
SFO,SBA,182,1,OO,53.06043956,6.521978022,,,,,,,,
SFO,SEA,366,2,AS,98.98907104,-0.912568306,UA,,,,,,,
SFO,GEG,74,1,OO,101.5675676,17.27027027,,,,,,,,
SFO,STL,31,1,AA,200.1935484,20.87096774,,,,,,,,
SFO,TUS,60,1,OO,91.63333333,25,,,,,,,,
SFO,DCA,211,1,UA,249.4454976,-3.639810427,,,,,,,,
SJC,SNA,224,1,WN,56.75892857,6.700892857,,,,,,,,
SJC,SBA,108,1,OO,47.38888889,-12.60185185,,,,,,,,
SJC,SEA,204,2,AS,106.372549,-9.156862745,WN,,,,,,,
SIG,TPA,31,1,AA,162.7419355,17.09677419,,,,,,,,
SIG,DCA,94,3,AA,200.6276596,5.893617021,B6,UA,,,,,,
SNA,SEA,230,1,AS,147.7913043,-11.33478261,,,,,,,,
SAV,DCA,19,1,YV,67.78947368,18.15789474,,,,,,,,
SEA,GEG,273,3,AS,41.88278388,1.234432234,OO,WN,,,,,,
SEA,STL,27,1,AA,201.037037,-2.481481481,,,,,,,,
SEA,TUS,31,1,AS,149.1935484,1.096774194,,,,,,,,
SEA,DCA,151,2,AS,250.5496689,-2.668874172,UA,,,,,,,
STL,TPA,59,1,WN,115.9491525,7.525423729,,,,,,,,
STL,TUL,57,1,WN,60.0877193,16.52631579,,,,,,,,
STL,DCA,108,1,AA,83.60185185,6.601851852,,,,,,,,
SYR,DCA,46,1,YV,51.93478261,23.89130435,,,,,,,,
SYR,HPN,1,1,OO,36,54,,,,,,,,
TPA,DCA,251,3,UA,97.3187251,-2.505976096,US,WN,,,,,,
TPA,PBI,114,1,WN,37.14035088,19.73684211,,,,,,,,
TPA,HPN,31,1,B6,134.0322581,7.741935484,,,,,,,,
JAN,DCA,26,1,OH,110.1153846,-5.692307692,,,,,,,,
DCA,PBI,91,1,US,119.3736264,18.52747253,,,,,,,,
PBI,HPN,167,2,B6,138.5149701,7.395209581,FL,,,,,,,
